Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1771833778	197	1067490	1077752	0	1218960	34545	7200768	132	0	612	10	612	10	45	149	3	3
1771833780	199	1067490	1077752	0	1218960	34545	7200768	132	0	696	12	696	12	46	150	3	3
1771833782	201	1067490	1077752	0	1218960	34545	7200768	132	0	696	12	696	12	46	152	3	3
1771833784	203	1067490	1077752	0	1218960	34545	7200768	132	0	696	12	696	12	46	154	3	3
1771833786	205	1067490	1077752	0	1218960	34545	7200768	132	0	696	12	696	12	46	156	3	3
1771833788	207	165722	175984	0	1218960	34545	7200768	132	0	696	12	696	12	46	158	3	3
1771833790	209	1067490	1077752	0	1218960	34545	7200768	132	0	696	12	696	12	47	160	3	3
1771833792	211	395902	406164	0	1218960	34545	7200768	132	0	696	12	696	12	47	162	3	3
1771833794	213	931870	942132	0	1218960	34545	7200768	132	0	696	12	696	12	48	163	3	3
1771833796	215	1067490	1077752	0	1218960	34545	7200768	132	0	696	12	696	12	49	164	3	3
1771833798	217	705130	715392	0	1218960	34545	7200768	132	0	696	12	696	12	49	166	3	3
1771833800	219	1067490	1077752	0	1218960	34545	7200768	132	0	696	12	696	12	50	167	3	3
1771833802	221	1058050	1068312	0	1218960	34545	7200768	132	0	696	12	696	12	50	169	3	3
1771833804	223	836438	846700	0	1218960	34545	7200768	132	0	696	12	696	12	51	170	3	3
1771833806	225	359950	370212	0	1218960	34545	7200768	132	0	696	12	696	12	52	171	3	3
1771833808	227	444374	454636	0	1218960	34545	7200768	132	0	696	12	696	12	53	171	3	3
1771833810	229	617018	627280	0	1218960	34545	7200768	132	0	696	12	696	12	54	173	3	3
1771833812	231	1067490	1077752	0	1218960	34545	7200768	132	0	696	12	696	12	55	174	3	3
1771833814	233	228390	238652	0	1218960	34545	7200768	132	0	696	12	696	12	55	176	3	3
1771833816	235	249742	260004	0	1218960	34545	7200768	132	0	696	12	696	12	56	177	3	3
1771833818	237	839636	849908	0	1218960	34545	7200768	132	0	696	12	696	12	57	177	3	3
1771833820	239	1067480	1077752	0	1218960	34545	7200768	132	0	696	12	696	12	58	179	3	3
1771833822	240	570010	580272	0	1218960	34545	7200768	132	0	696	12	696	12	59	180	3	3
1771833824	242	626462	636724	0	1218960	34545	7200768	132	0	696	12	696	12	60	181	3	3
1771833826	245	1198566	1208828	0	1350036	34545	7200768	132	0	696	12	696	12	60	183	3	3
1771833828	247	1198566	1208828	0	1350036	34545	7200768	132	0	696	12	696	12	60	185	3	3
1771833830	249	1198566	1208828	0	1350036	34545	7200768	132	0	696	12	696	12	60	187	3	3
1771833832	251	1198566	1208828	0	1350036	34545	7200768	132	0	696	12	696	12	60	189	3	3
